date,division,games_played,isWinner,losses,pct,team_name,team_short_name,wins
1994-04-10,American League East,5,False,2,.600,Baltimore Orioles,Baltimore,3
1994-04-09,National League East,5,True,3,.400,Florida Marlins,Miami,2
1994-04-10,American League West,5,True,2,.600,Oakland Athletics,Oakland,3
1994-04-11,American League Central,5,False,4,.200,Kansas City Royals,Kansas City,1
1994-04-10,National League Central,5,False,2,.600,Milwaukee Brewers,Milwaukee,3
1994-04-10,National League Central,5,True,2,.600,St. Louis Cardinals,St. Louis,3
1994-04-09,American League Central,5,False,4,.200,Minnesota Twins,Minnesota,1
1994-04-10,American League West,5,False,5,.000,Seattle Mariners,Seattle,0
1994-04-11,American League Central,5,True,1,.800,Cleveland Indians,Cleveland,4
1994-04-10,National League Central,5,True,1,.800,Cincinnati Reds,Cincinnati,4
1994-04-10,American League East,5,False,2,.600,New York Yankees,NY Yankees,3
1994-04-08,National League East,5,True,0,1.000,Atlanta Braves,Atlanta,5
1994-04-09,National League East,5,True,1,.800,New York Mets,NY Mets,4
1994-04-08,National League West,5,True,4,.200,San Diego Padres,San Diego,1
1994-04-09,National League West,5,False,1,.800,San Francisco Giants,San Francisco,4
1994-04-09,American League East,5,False,1,.800,Boston Red Sox,Boston,4
1994-04-09,American League Central,5,True,3,.400,Chicago White Sox,Chi White Sox,2
1994-04-09,American League West,5,True,2,.600,California Angels,LA Angels,3
1994-04-09,National League Central,5,True,3,.400,Chicago Cubs,Chi Cubs,2
1994-04-09,National League East,5,False,3,.400,Montreal Expos,Washington,2
1994-04-09,American League West,5,False,3,.400,Houston Astros,Houston,2
1994-04-09,National League Central,5,True,4,.200,Pittsburgh Pirates,Pittsburgh,1
1994-04-09,National League West,5,False,4,.200,Colorado Rockies,Colorado,1
1994-04-09,American League Central,5,True,4,.200,Detroit Tigers,Detroit,1
1994-04-09,National League East,5,False,2,.600,Philadelphia Phillies,Philadelphia,3
1994-04-09,American League East,5,True,1,.800,Toronto Blue Jays,Toronto,4
1994-04-10,American League West,5,True,3,.400,Texas Rangers,Texas,2
1994-04-11,American League West,6,False,3,.500,Oakland Athletics,Oakland,3
1994-04-11,American League West,6,False,4,.333,Texas Rangers,Texas,2
1994-04-12,National League Central,6,True,4,.333,Pittsburgh Pirates,Pittsburgh,2
1994-04-11,National League Central,6,True,2,.667,Milwaukee Brewers,Milwaukee,4
1994-04-12,American League Central,6,False,5,.167,Kansas City Royals,Kansas City,1
1994-04-11,National League West,6,True,4,.333,Colorado Rockies,Colorado,2
1994-04-12,National League Central,6,False,3,.500,St. Louis Cardinals,St. Louis,3
1994-04-12,American League East,6,False,3,.500,New York Yankees,NY Yankees,3
1994-04-11,American League East,6,True,2,.667,Baltimore Orioles,Baltimore,4
1994-04-10,National League East,6,True,3,.500,Florida Marlins,Miami,3
1994-04-12,American League Central,6,True,1,.833,Cleveland Indians,Cleveland,5
1994-04-11,National League Central,6,True,1,.833,Cincinnati Reds,Cincinnati,5
1994-04-11,American League West,6,True,5,.167,Seattle Mariners,Seattle,1
1994-04-10,American League East,6,True,1,.833,Toronto Blue Jays,Toronto,5
1994-04-09,National League West,6,False,5,.167,San Diego Padres,San Diego,1
1994-04-09,National League East,6,True,0,1.000,Atlanta Braves,Atlanta,6
1994-04-10,National League West,6,False,2,.667,San Francisco Giants,San Francisco,4
1994-04-10,American League Central,6,True,3,.500,Chicago White Sox,Chi White Sox,3
1994-04-10,American League West,6,True,2,.667,California Angels,LA Angels,4
1994-04-10,National League Central,6,False,4,.333,Chicago Cubs,Chi Cubs,2
1994-04-10,American League East,6,False,2,.667,Boston Red Sox,Boston,4
1994-04-10,National League East,6,True,3,.500,Montreal Expos,Washington,3
1994-04-10,American League Central,6,True,4,.333,Detroit Tigers,Detroit,2
1994-04-10,National League West,6,False,4,.333,Los Angeles Dodgers,LA Dodgers,2
1994-04-10,National League East,6,False,2,.667,New York Mets,NY Mets,4
1994-04-10,American League West,6,True,3,.500,Houston Astros,Houston,3
1994-04-10,National League East,6,False,3,.500,Philadelphia Phillies,Philadelphia,3
1994-04-10,American League Central,6,False,5,.167,Minnesota Twins,Minnesota,1
1994-04-12,National League West,7,True,4,.429,Los Angeles Dodgers,LA Dodgers,3
1994-04-10,National League East,7,True,0,1.000,Atlanta Braves,Atlanta,7
1994-04-12,American League Central,7,True,3,.571,Chicago White Sox,Chi White Sox,4
1994-04-13,National League Central,7,True,3,.571,St. Louis Cardinals,St. Louis,4
1994-04-12,American League West,7,True,5,.286,Seattle Mariners,Seattle,2
1994-04-13,National League Central,7,True,4,.429,Pittsburgh Pirates,Pittsburgh,3
1994-04-12,American League West,7,True,3,.571,Oakland Athletics,Oakland,4
1994-04-13,American League East,7,False,3,.571,Baltimore Orioles,Baltimore,4
1994-04-13,National League Central,7,False,3,.571,Milwaukee Brewers,Milwaukee,4
1994-04-13,American League West,7,True,4,.429,Texas Rangers,Texas,3
1994-04-13,American League East,7,False,4,.429,New York Yankees,NY Yankees,3
1994-04-13,National League West,7,False,5,.286,Colorado Rockies,Colorado,2
1994-04-13,American League Central,7,True,1,.857,Cleveland Indians,Cleveland,6
1994-04-12,National League West,7,True,2,.714,San Francisco Giants,San Francisco,5
1994-04-13,American League Central,7,True,5,.286,Kansas City Royals,Kansas City,2
1994-04-10,National League West,7,False,6,.143,San Diego Padres,San Diego,1
1994-04-11,American League Central,7,False,5,.286,Detroit Tigers,Detroit,2
1994-04-11,National League Central,7,True,4,.429,Chicago Cubs,Chi Cubs,3
1994-04-12,National League Central,7,True,1,.857,Cincinnati Reds,Cincinnati,6
1994-04-12,National League East,7,False,4,.429,Florida Marlins,Miami,3
1994-04-12,American League West,7,True,3,.571,Houston Astros,Houston,4
1994-04-11,National League East,7,False,3,.571,New York Mets,NY Mets,4
1994-04-11,American League West,7,False,3,.571,California Angels,LA Angels,4
1994-04-11,American League Central,7,False,6,.143,Minnesota Twins,Minnesota,1
1994-04-11,American League East,7,True,2,.714,Boston Red Sox,Boston,5
1994-04-11,National League East,7,False,4,.429,Montreal Expos,Washington,3
1994-04-11,National League East,7,False,4,.429,Philadelphia Phillies,Philadelphia,3
1994-04-11,American League East,7,True,1,.857,Toronto Blue Jays,Toronto,6
1994-04-13,American League Central,8,True,3,.625,Chicago White Sox,Chi White Sox,5
1994-04-13,American League West,8,True,3,.625,Oakland Athletics,Oakland,5
1994-04-14,National League West,8,True,5,.375,Colorado Rockies,Colorado,3
1994-04-14,National League Central,8,False,5,.375,Chicago Cubs,Chi Cubs,3
1994-04-14,National League Central,8,True,3,.625,Milwaukee Brewers,Milwaukee,5
1994-04-14,National League Central,8,True,3,.625,St. Louis Cardinals,St. Louis,5
1994-04-14,American League East,8,True,4,.500,New York Yankees,NY Yankees,4
1994-04-14,National League Central,8,True,4,.500,Pittsburgh Pirates,Pittsburgh,4
1994-04-15,American League Central,8,True,5,.375,Kansas City Royals,Kansas City,3
1994-04-14,American League West,8,False,5,.375,Texas Rangers,Texas,3
1994-04-13,National League West,8,False,5,.375,Los Angeles Dodgers,LA Dodgers,3
1994-04-14,American League East,8,True,3,.625,Baltimore Orioles,Baltimore,5
1994-04-14,National League East,8,True,3,.625,New York Mets,NY Mets,5
1994-04-15,American League Central,8,False,2,.750,Cleveland Indians,Cleveland,6
1994-04-12,National League East,8,False,1,.875,Atlanta Braves,Atlanta,7
1994-04-12,National League West,8,False,7,.125,San Diego Padres,San Diego,1
1994-04-13,American League Central,8,True,5,.375,Detroit Tigers,Detroit,3
1994-04-12,American League East,8,True,2,.750,Boston Red Sox,Boston,6
1994-04-12,American League Central,8,False,7,.125,Minnesota Twins,Minnesota,1
1994-04-13,American League West,8,False,6,.250,Seattle Mariners,Seattle,2
1994-04-13,National League Central,8,False,2,.750,Cincinnati Reds,Cincinnati,6
1994-04-12,American League East,8,False,2,.750,Toronto Blue Jays,Toronto,6
1994-04-12,National League East,8,False,5,.375,Montreal Expos,Washington,3
1994-04-13,National League East,8,True,4,.500,Philadelphia Phillies,Philadelphia,4
1994-04-13,American League West,8,True,3,.625,Houston Astros,Houston,5
1994-04-13,National League East,8,False,5,.375,Florida Marlins,Miami,3
1994-04-12,American League West,8,False,4,.500,California Angels,LA Angels,4
1994-04-13,National League West,8,False,3,.625,San Francisco Giants,San Francisco,5
1994-04-15,American League West,9,True,6,.333,Seattle Mariners,Seattle,3
1994-04-15,National League West,9,True,5,.444,Colorado Rockies,Colorado,4
1994-04-13,National League East,9,True,1,.889,Atlanta Braves,Atlanta,8
1994-04-15,National League Central,9,False,3,.667,Cincinnati Reds,Cincinnati,6
1994-04-15,American League East,9,False,4,.556,Baltimore Orioles,Baltimore,5
1994-04-15,National League Central,9,False,6,.333,Chicago Cubs,Chi Cubs,3
1994-04-16,American League Central,9,True,5,.444,Kansas City Royals,Kansas City,4
1994-04-15,American League East,9,True,4,.556,New York Yankees,NY Yankees,5
1994-04-15,National League East,9,False,4,.556,New York Mets,NY Mets,5
1994-04-13,American League East,9,False,3,.667,Boston Red Sox,Boston,6
1994-04-15,American League West,9,True,5,.444,Texas Rangers,Texas,4
1994-04-14,National League West,9,False,4,.556,San Francisco Giants,San Francisco,5
1994-04-14,American League Central,9,False,4,.556,Chicago White Sox,Chi White Sox,5
1994-04-15,National League Central,9,True,3,.667,St. Louis Cardinals,St. Louis,6
1994-04-13,National League West,9,False,8,.111,San Diego Padres,San Diego,1
1994-04-13,National League East,9,True,5,.444,Montreal Expos,Washington,4
1994-04-13,American League West,9,False,5,.444,California Angels,LA Angels,4
1994-04-13,American League East,9,False,3,.667,Toronto Blue Jays,Toronto,6
1994-04-14,American League Central,9,False,6,.333,Detroit Tigers,Detroit,3
1994-04-13,American League Central,9,True,7,.222,Minnesota Twins,Minnesota,2
1994-04-14,National League East,9,False,5,.444,Philadelphia Phillies,Philadelphia,4
1994-04-15,National League Central,9,True,4,.556,Pittsburgh Pirates,Pittsburgh,5
1994-04-14,American League West,9,False,4,.556,Houston Astros,Houston,5
1994-04-14,National League East,9,True,5,.444,Florida Marlins,Miami,4
1994-04-14,National League West,9,False,6,.333,Los Angeles Dodgers,LA Dodgers,3
1994-04-15,National League Central,9,False,4,.556,Milwaukee Brewers,Milwaukee,5
1994-04-14,American League West,9,False,4,.556,Oakland Athletics,Oakland,5
1994-04-16,American League Central,9,False,3,.667,Cleveland Indians,Cleveland,6
1994-04-16,National League Central,10,False,7,.300,Chicago Cubs,Chi Cubs,3
1994-04-16,National League East,10,True,4,.600,New York Mets,NY Mets,6
1994-04-16,American League West,10,False,7,.300,Seattle Mariners,Seattle,3
1994-04-16,National League Central,10,False,4,.600,Cincinnati Reds,Cincinnati,6
1994-04-16,National League Central,10,True,4,.600,Pittsburgh Pirates,Pittsburgh,6
1994-04-16,American League East,10,True,4,.600,Baltimore Orioles,Baltimore,6
1994-04-16,American League West,10,False,6,.400,Texas Rangers,Texas,4
1994-04-16,National League Central,10,False,4,.600,St. Louis Cardinals,St. Louis,6
1994-04-16,National League Central,10,True,4,.600,Milwaukee Brewers,Milwaukee,6
1994-04-17,American League Central,10,True,5,.500,Kansas City Royals,Kansas City,5
1994-04-17,American League Central,10,False,4,.600,Cleveland Indians,Cleveland,6
1994-04-16,American League East,10,False,5,.500,New York Yankees,NY Yankees,5
1994-04-15,American League West,10,False,5,.500,Oakland Athletics,Oakland,5
1994-04-16,National League West,10,True,5,.500,Colorado Rockies,Colorado,5
1994-04-15,National League East,10,False,6,.400,Montreal Expos,Washington,4
1994-04-14,American League East,10,False,4,.600,Toronto Blue Jays,Toronto,6
1994-04-14,American League West,10,True,5,.500,California Angels,LA Angels,5
1994-04-15,American League Central,10,False,5,.500,Chicago White Sox,Chi White Sox,5
1994-04-15,American League East,10,True,3,.700,Boston Red Sox,Boston,7
1994-04-14,National League West,10,False,9,.100,San Diego Padres,San Diego,1
1994-04-14,American League Central,10,True,7,.300,Minnesota Twins,Minnesota,3
1994-04-15,National League East,10,True,5,.500,Philadelphia Phillies,Philadelphia,5
1994-04-14,National League East,10,True,1,.900,Atlanta Braves,Atlanta,9
1994-04-15,American League West,10,True,4,.600,Houston Astros,Houston,6
1994-04-15,American League Central,10,False,7,.300,Detroit Tigers,Detroit,3
1994-04-15,National League West,10,True,4,.600,San Francisco Giants,San Francisco,6
1994-04-15,National League East,10,False,6,.400,Florida Marlins,Miami,4
1994-04-15,National League West,10,False,7,.300,Los Angeles Dodgers,LA Dodgers,3
1994-04-17,American League East,11,True,5,.545,New York Yankees,NY Yankees,6
1994-04-19,American League Central,11,True,4,.636,Cleveland Indians,Cleveland,7
1994-04-18,American League Central,11,True,5,.545,Kansas City Royals,Kansas City,6
1994-04-17,American League Central,11,True,5,.545,Chicago White Sox,Chi White Sox,6
1994-04-17,American League East,11,False,4,.636,Boston Red Sox,Boston,7
1994-04-17,American League West,11,False,7,.364,Texas Rangers,Texas,4
1994-04-17,National League Central,11,True,4,.636,Cincinnati Reds,Cincinnati,7
1994-04-17,American League East,11,True,4,.636,Baltimore Orioles,Baltimore,7
1994-04-17,National League Central,11,True,4,.636,St. Louis Cardinals,St. Louis,7
1994-04-15,American League Central,11,True,7,.364,Minnesota Twins,Minnesota,4
1994-04-17,National League Central,11,False,5,.545,Milwaukee Brewers,Milwaukee,6
1994-04-17,American League West,11,True,7,.364,Seattle Mariners,Seattle,4
1994-04-17,National League West,11,True,5,.545,Colorado Rockies,Colorado,6
1994-04-17,National League East,11,True,4,.636,New York Mets,NY Mets,7
1994-04-17,National League Central,11,False,8,.273,Chicago Cubs,Chi Cubs,3
1994-04-17,National League Central,11,False,5,.545,Pittsburgh Pirates,Pittsburgh,6
1994-04-15,National League West,11,False,10,.091,San Diego Padres,San Diego,1
1994-04-15,National League East,11,True,1,.909,Atlanta Braves,Atlanta,10
1994-04-16,National League East,11,True,6,.455,Florida Marlins,Miami,5
1994-04-16,American League West,11,False,5,.545,Houston Astros,Houston,6
1994-04-15,American League East,11,False,5,.545,Toronto Blue Jays,Toronto,6
1994-04-16,National League West,11,False,5,.545,San Francisco Giants,San Francisco,6
1994-04-16,National League West,11,False,8,.273,Los Angeles Dodgers,LA Dodgers,3
1994-04-16,National League East,11,True,5,.545,Philadelphia Phillies,Philadelphia,6
1994-04-16,American League Central,11,True,7,.364,Detroit Tigers,Detroit,4
1994-04-15,American League West,11,True,5,.545,California Angels,LA Angels,6
1994-04-16,American League West,11,True,5,.545,Oakland Athletics,Oakland,6
1994-04-16,National League East,11,False,7,.364,Montreal Expos,Washington,4
1994-04-18,American League Central,12,True,5,.583,Chicago White Sox,Chi White Sox,7
1994-04-18,American League East,12,False,5,.583,Boston Red Sox,Boston,7
1994-04-18,National League Central,12,False,5,.583,St. Louis Cardinals,St. Louis,7
1994-04-18,National League West,12,False,6,.500,Colorado Rockies,Colorado,6
1994-04-16,National League East,12,True,1,.917,Atlanta Braves,Atlanta,11
1994-04-19,National League Central,12,False,9,.250,Chicago Cubs,Chi Cubs,3
1994-04-19,American League Central,12,False,6,.500,Kansas City Royals,Kansas City,6
1994-04-19,National League Central,12,False,6,.500,Milwaukee Brewers,Milwaukee,6
1994-04-19,American League West,12,False,8,.333,Texas Rangers,Texas,4
1994-04-19,American League East,12,False,6,.500,New York Yankees,NY Yankees,6
1994-04-19,American League West,12,True,7,.417,Seattle Mariners,Seattle,5
1994-04-19,American League East,12,True,4,.667,Baltimore Orioles,Baltimore,8
1994-04-18,National League East,12,False,5,.583,New York Mets,NY Mets,7
1994-04-16,American League West,12,False,6,.500,California Angels,LA Angels,6
1994-04-19,National League Central,12,True,4,.667,Cincinnati Reds,Cincinnati,8
1994-04-17,National League East,12,False,8,.333,Montreal Expos,Washington,4
1994-04-17,National League East,12,False,7,.417,Florida Marlins,Miami,5
1994-04-17,National League West,12,True,5,.583,San Francisco Giants,San Francisco,7
1994-04-16,American League East,12,True,5,.583,Toronto Blue Jays,Toronto,7
1994-04-16,National League West,12,True,10,.167,San Diego Padres,San Diego,2
1994-04-17,National League East,12,False,6,.500,Philadelphia Phillies,Philadelphia,6
1994-04-17,American League Central,12,False,8,.333,Detroit Tigers,Detroit,4
1994-04-17,American League West,12,False,6,.500,Houston Astros,Houston,6
1994-04-16,American League Central,12,False,8,.333,Minnesota Twins,Minnesota,4
1994-04-17,National League West,12,True,8,.333,Los Angeles Dodgers,LA Dodgers,4
1994-04-20,American League Central,12,False,5,.583,Cleveland Indians,Cleveland,7
1994-04-19,National League Central,12,False,6,.500,Pittsburgh Pirates,Pittsburgh,6
1994-04-17,American League West,12,True,5,.583,Oakland Athletics,Oakland,7
1994-04-19,National League Central,13,True,5,.615,St. Louis Cardinals,St. Louis,8
1994-04-19,American League Central,13,True,5,.615,Chicago White Sox,Chi White Sox,8
1994-04-19,American League West,13,True,6,.538,Houston Astros,Houston,7
1994-04-20,American League West,13,False,9,.308,Texas Rangers,Texas,4
1994-04-19,National League West,13,False,7,.462,Colorado Rockies,Colorado,6
1994-04-19,National League East,13,True,5,.615,New York Mets,NY Mets,8
1994-04-20,American League Central,13,True,6,.538,Kansas City Royals,Kansas City,7
1994-04-20,American League East,13,False,5,.615,Baltimore Orioles,Baltimore,8
1994-04-20,National League Central,13,False,7,.462,Pittsburgh Pirates,Pittsburgh,6
1994-04-20,National League Central,13,True,4,.692,Cincinnati Reds,Cincinnati,9
1994-04-20,American League West,13,False,8,.385,Seattle Mariners,Seattle,5
1994-04-20,National League Central,13,False,7,.462,Milwaukee Brewers,Milwaukee,6
1994-04-20,American League East,13,True,6,.538,New York Yankees,NY Yankees,7
1994-04-21,American League Central,13,True,5,.615,Cleveland Indians,Cleveland,8
1994-04-20,National League Central,13,False,10,.231,Chicago Cubs,Chi Cubs,3
1994-04-19,American League East,13,True,5,.615,Boston Red Sox,Boston,8
1994-04-18,American League Central,13,False,9,.308,Detroit Tigers,Detroit,4
1994-04-17,American League West,13,False,7,.462,California Angels,LA Angels,6
1994-04-17,American League East,13,True,5,.615,Toronto Blue Jays,Toronto,8
1994-04-18,National League East,13,True,7,.462,Florida Marlins,Miami,6
1994-04-17,National League West,13,False,11,.154,San Diego Padres,San Diego,2
1994-04-17,American League Central,13,False,9,.308,Minnesota Twins,Minnesota,4
1994-04-18,National League East,13,False,9,.308,Montreal Expos,Washington,4
1994-04-18,National League West,13,False,9,.308,Los Angeles Dodgers,LA Dodgers,4
1994-04-17,National League East,13,True,1,.923,Atlanta Braves,Atlanta,12
1994-04-18,National League West,13,True,5,.615,San Francisco Giants,San Francisco,8
1994-04-19,American League West,13,False,6,.538,Oakland Athletics,Oakland,7
1994-04-18,National League East,13,True,6,.538,Philadelphia Phillies,Philadelphia,7
1994-04-21,American League East,14,False,6,.571,Baltimore Orioles,Baltimore,8
1994-04-22,National League Central,14,True,4,.714,Cincinnati Reds,Cincinnati,10
1994-04-22,National League Central,14,True,7,.500,Pittsburgh Pirates,Pittsburgh,7
1994-04-21,National League Central,14,True,7,.500,Milwaukee Brewers,Milwaukee,7
1994-04-20,National League East,14,False,6,.571,New York Mets,NY Mets,8
1994-04-22,American League Central,14,False,6,.571,Cleveland Indians,Cleveland,8
